rest,rest_code,review,wdate,review_count
설이담전주,34516020,선물을 살때면 꼭 여기서 합니다!,6.30.월,176
설이담전주,34516020,떡이 고급스럽고 맛있습니다,6.28.토,176
설이담전주,34516020,행사로 예약해서 구매했습니다 망개떡 맛있어요 ~,5.7.수,176
개미와베짱이,555438536,청구장 갈치 최고 맛집구수한 청구장에 생선구이대한민국 1등 청구장 전주 최강 맛집전주 교대 인근 가치 정식 솥밥 맛집 입니다.,9.26.금,152
개미와베짱이,555438536,"오랜만에 재방문했습니다.1인 1메뉴 대문짝만하게 적혀있네요.근데 식사중 어른4 아이3 방문했는데,7명인데, 6인테이블에 앉으라고 하시지 않나..아이들도 무조건 1인 1메뉴라고 하시네요.아이들이 나이가 많아보여도 6살정도로 보이던데,어떻게 아이들도 1인 1메뉴를 할까요.어린이 메뉴도 없고, 그냥 밥에 생선구이 몇점 먹으면,금새 배부를텐데, 옆에서 보고 있으니 인상이 구겨지네요.손님과 언쟁을 하시려 하지마시고, 입장을 바꿔서 생각을해주시면 더 좋은 가게가 되지 않을까요..",11.23.일,152
개미와베짱이,555438536,갈치전골 청국장 맛있습니다,10.17.금,152
개미와베짱이,555438536,음식이 깔끔하고 맛있고 친절해요,11.23.일,152
개미와베짱이,555438536,"먹기바빠서 음식사진을 못찍었네요.갈치찌개 국물이 넘 많아서 맛이 있을까 싶었는데 맛있게 잘 먹었어요. 반찬들도 괜찮네요.근데 요즘 갈치찌개 비싸네요. 1인18,000원;; 물가가ㄷㄷ;; 사실 울엄마가 음식을 잘하는건지 내입맛에 맞아서인지 울엄마 갈치찌개가 더 맛있긴해요^^",6.25.수,152
개미와베짱이,555438536,다슬기국은 맛있는데 다슬기 밥 먹고 누룽지는 살짝 비린맛 납니다. 반찬도 맛있습니다.,8.10.일,152
개미와베짱이,555438536,청국장 한뚝배기 나오면서 2인분이라고 합니다ㅎ 여기서 벌써 어이털림 아마 3인분 시켰어도 뚝배기 1개 내밀면서 3인분이라고 할듯 ㅎㅎㅎ 돌솥밥은 돌솥이 다른 가게에 비해 절반 수준 크기임 그위에 올라가는 토핑도 절반 수준임ㅎ 더덕 돌솥밥 시켰는데 진심 눈으로 몇개인지 바로 세어짐ㅎ 갈치구이는 4조각 나오면서 촉촉함 1도 없이 바짝 말라 비틀어짐 내가 이거 먹으러 여기까지 왔나 싶은집ㅎㅎㅎ 돈주고 밥먹으면서 기분 잡치고 싶다?? 부모님의 원수랑 밥먹게 되었다??? 독도를 일본땅이라고 주장하는 인간한테 밥멕여야 된다???? 이집에서 꼭 식사하세요ㅎㅎㅎ,6.28.토,152
개미와베짱이,555438536,얼큰하고 진하게 먹고 싶을 때 찾는 곳.. 반찬류는 고정인가 봐요.,4.18.금,152
와룡소바,1695618317,"✔️비빔소바(11천원) 구운달걀이 올라간, 조금은 달달한 양념장인데 육수 넣어 먹으면 간이 잘 맞아요. 채소가 부족한게 조금 아쉬웠어요. 채소 비중을 늘린다면 더 맛있을 듯. 소바면 양은 많은 편.✔️콩국수(10천원) 소금을 조금 넣어 먹어야 간이 맞아요. 눅진한 콩물은 아니고 살짝 가벼우면서도 구수한 느낌이 콩국물 입문자들에게 추천합니다.✔️소바(10천원) 양이 많으나 육수가 조금 달달한 편이에요. 무난한 소바 맛입니다.✔️키오스크로 간편하게 주문, 가게 앞 주차장은 협소하지만 근처 교회 주차장 이용 가능(수/일 제외). 정말 친절한 사장님 덕분에 맛있게 먹고가요.",8.8.금,881
와룡소바,1695618317,"소바 맛집이라고 해서 방문했습니다 ㅎㅎ 광복절 점심에 방문했는데 사람은 많았지만 매장이 넓어서 다행히 웨이팅은 안하고 들어갔어요! 주문할때 키오스크 이용해야하고 식사하는 테이블 번호 기억해야해요 !!소바,콩국수 치즈돈가스시켰는데 치즈돈가스는 꼭꼭 시키셔야 합니다🥺 소바랑 궁합이 너무 좋아요 소바는 시원하고 호불호 안갈리는 맛입니다! 저는 육수를 한번에 붓지않고, 면을 육수 그릇에 담궈 먹었는데 이쪽이 더 제취향이였어용",8.15.금,881
와룡소바,1695618317,언제나 맛있는곳입니다너무 더워서 오늘은 시원한 와룡소바집으로 고고양도 많고 맛은 더할나위 없이 맛있죠~👍콩국수 음~~~청 진하고 고서합니다 면은 생면??인지 퍼지지 안고 엄청 쫄깃 무엇보다 친절하시고 언제나 유쾌하신 사모님 ㅋㅋ,7.11.금,881
와룡소바,1695618317,"콩국수 최고존엄.. 우리가족 단골식당입니다.엄마는 콩국수 , 아빠는 온소바!콩국수가 뭐 더 가미할 필요없이 너무너무 고소하고맛있게 나오고 면도 정말 탱글 쫄깃해서싹싹 긁어먹어요.,! 일욜아니고는 옆 교회 주차장을 개방해주시는 듯하여 편하게 다냐왔습니당 ㅎ",6.28.토,881
와룡소바,1695618317,"주문이 누락돼서 저희보다 늦게 온 사람보다 오래 기다린 후 먹었어요ㅠㅠ 주차부터 어렵게 왔는데 오래기다려서 서러웠지만 맛있더라구요,,,🥲 맛있어서 다음에 또 올 거 같긴해요,, 서러웠지만 맛있어서 합격!",6.15.일,881
와룡소바,1695618317,콩국수 최고 맛집오늘은 운좋게 대기도 안했어요.바빠 보이시는데도 상도 깨끗이 여러번 닦아주시고 맛은 올때마다 감탄해요.돈까스 시켰던 아이가 제 콩국수 뺐어 먹을 정도로 맛있어요.,8.30.토,881
와룡소바,1695618317,소바가 맛있어요 치즈돈까스랑 소바랑 잘어울려요. 콩국수도 설탕 좀 넣으니 간 맞고 맛있네여 잘먹었습니다,8.5.화,881
와룡소바,1695618317,🩷여름엔 여기만 온다꼭 시켜야하는 것 : 소바 & 치즈돈까스소바는 양도 너무 많쿠 곱배기 안해도 혼자 다 못먹는당 ㅋㅋㅋㅋㅋㅋ 글고 진짜 맛있음 ㅠ ㅠ치돈은 진짜 .. 시키세요 .. 일단 시켜보세요돈까스 맛집이에요 ㅋㅋㅋㅋㅋ 😍😍,7.16.수,881
와룡소바,1695618317,이철에 나오는 음식이라 그런지 제맛이네요맛있게 먹고 갑니다,11.15.토,881
와룡소바,1695618317,"콩국수 소바 정말 맛있어요.주차하기 힘들고, 대기 있어서 살짝 짜증 났는데 콩국수 먹고 기분이 좋아졌어요.사장님도 친절하시네요~",7.1.화,881
남원요천추어탕,17028199,추어탕 포장해왔습니다친절하십니다다음에는 시간되면 직접 먹으러가야겠습니다,8.27.수,175
남원요천추어탕,17028199,항상 맛있어요,7.14.월,175
남원요천추어탕,17028199,거의 5년넘게 다니는 추어탕 맛집,6.3.화,175
남원요천추어탕,17028199,봄맞이 보양식은 깔끔하게 추어탕으로 선택했죠. 추어튀김도 금방 튀겨나와 더 고소하고 맛있어요. 추어탕도 냄새 전혀나지 않고 구수하고 몸이 따끈해져 원기회복 되는 것 같아요.,3.22.토,175
남원요천추어탕,17028199,추어탕 맛집,6.18.수,175
남원요천추어탕,17028199,굿,5.31.토,175
남원요천추어탕,17028199,맛있어요 몇년전부터 쭉 가는 맛집,4.4.금,175
남원요천추어탕,17028199,맛있어요,7.17.목,175
남원요천추어탕,17028199,직원들과 함께...,4.21.월,175
남원요천추어탕,17028199,조아요,9.10.수,175
맛깔손,1576806499,지인언니 소개로 갔는데 정말 맛집입니다~~지인들 끌고다슬기탕 먹으러 또 가야겠어요~~쌈밥 다슬기탕. 각각 1인 주문도 가능해서좋으네요~~^^,11.24.월,68
맛깔손,1576806499,"오징어도 질기지 않고 탱글하고,제육은 비계 적당히 붙은 고기로 식감도 좋아요.무엇보다 돌판에 올라가 있어서 식는 속도가 느려서끝까지 따뜻하게 먹을 수 있는 점도 만족 💯반찬 구성도 알찼는데,겉절이부터 나물무침, 샐러드, 쌈야채, 국물까지골고루 정성스럽게 나와서 고기+밥+반찬 조합으로계속 리필 없이도 든든하게 먹었어요.!한 입 한 입 먹을수록 밥이 술술 들어가고결국엔 “조금만 더 먹을까…?” 싶은 그런 맛🥹요즘처럼 입맛 떨어지는 날씨에딱! 생각나는 그런 한끼였습니다.맵고 진한 맛 좋아하는 분들께강력 추천하고 싶은 돌판제육+오징어볶음집!",8.4.월,68
맛깔손,1576806499,여기는 음식을 그냥 잘함아중리 보물같은 백반집유튜버 인터뷰 할 일 생기면 여기 말할 듯,7.25.금,68
맛깔손,1576806499,어우 오징어 볶음 맛있어요- 심지어 돌판에 나옵니다다행스럽게도 맵기 정도가 맵찔이에게 딱 좋은 맵기 입니다- 밥 볶아 먹으면 얼마나 맛있게요~우렁쌈밥도 맛있어요- 쌈채소 종류 여러개라서 참 좋았습니다- 물이 보리차도 있어서 두배로 좋았습니다-,9.8.월,68
맛깔손,1576806499,가게 이름처럼 맛깔나네요 오징어볶음이랑 반찬도 맛있어요 좋아하는 야채도 많이 먹어 좋았어요,6.30.월,68
맛깔손,1576806499,오랜만에 온 식당..갈수록 오징어가 적어지는 느낌? 그래도 맛나게 쌈 싸서 먹고 왔네요,3.22.토,68
맛깔손,1576806499,맛있어요,5.3.토,68
맛깔손,1576806499,오리주물럭 맛있어요~^^,1.27.월,68
맛깔손,1576806499,음식이 맛있어요깔끔하고 깨끗해요,24.8.28.수,68
맛깔손,1576806499,백반치고 가격이 좀 되는데 구성이 꽤 좋아요양도 많고 고기 질도 좋고 맛납니다우렁된장은 양이 많다고 생각했는데 짜지 않고 담백한편이랑 한 숟깔식 먹으면 딱 좋아요집근처면 자주 갔을 듯!다른 메뉴도 먹어보러 와야겠어요 ㅎㅎ,24.6.12.수,68
풍년순대본가,38507742,전주에서 제일 맛있는 순대국밥집남편이랑 저랑 진짜 자주가고 포장도 자주해요~,10.20.월,104
풍년순대본가,38507742,만성동 순대맛집이어요!!모듬순대에 한잔걸치기 딱입니다~잡내 하나도없고 맛이좋아요!! 재방문의사200%,7.3.목,104
풍년순대본가,38507742,브레이크타임 직전까지 먹고 마셨어요ㅎㅎㅎㅎ,7.16.수,104
풍년순대본가,38507742,"저번엔 엄마랑 누나랑 왔었는데, 맛있어서 또 옴. 피순대 퀄 미침. 서울에서 먹을땐 국밥이 돈 아까웠는데 돈 1도 안아까움. 밑반찬은 내가 잘 안 먹어서 안 받음. 국밥은 국밥만 맛있으면됨 ㅋㅋ. 근데 맛있음",4.25.금,104
풍년순대본가,38507742,순대국밥 맛집이지만 돈까스도 존맛이라는거!!!다 먹을때까지 식지 않고 소스를 부어주셔도 바삭바삭 엄청 맛있습니다👍🏻👍🏻양도 진짜 많고 맛있고 무엇보다 친절해서 너무 좋아용🥰,2.14.금,104
풍년순대본가,38507742,최애 소울 푸드 ....진짜 맛있어요 매장도 깔끔하고 신시점일때부터 다녔는데 이거 먹으러 만성까지 와요 💖 존맛탱입니다 번창하세요 🩷🩷🩷🩷,2.11.화,104
풍년순대본가,38507742,피순대 국밥이랑 뼈다귀탕 먹었어요찐 피순대 들어가있어서 너무 좋았고 염통도 많아서 맛있어요국물도 자극적이지 않고 좋습니다!매장 깨끗하고 사장님도 친절하세요 :),1.5.일,104
풍년순대본가,38507742,음.. 분명 모듬순대였는데..메뉴판에도 찰순대도 있고 했는데..보통 모듬순대면 순대가 모듬이어야지 않나..씁...,3.30.일,104
풍년순대본가,38507742,"양도 많고 고기가 듬뿍!!들어있어요~얼큰하니 해장하기도 좋고,저는 막걸리 한잔을 걸쳤어오ㅋㅋㅋㅋ사장님 오래오래 장사해주세요^^",2.14.금,104
풍년순대본가,38507742,깔끔하고 맛있네요 전주1등 여기만옵니다,2.11.화,104
뽀글뽀글양푼집,1453364618,사장님도 친절하셔서 자주먹는 찐맛집!!!묵은지에 밥싸머그면 마싯어요,10.25.토,230
뽀글뽀글양푼집,1453364618,오랜만에 방문했는데 역시 짜글이 너무 맛있어요....... 삼겹살도 생삼겹 역시 대존맛🤍기본반찬도 그냥 찐맛집 인증이에요 ㅋㅋㅋㅋㅋ잘먹고갑니다 사장님!,7.19.토,230
뽀글뽀글양푼집,1453364618,짜글이 맛집이예요! 양도 푸짐하구 맛도 좋아욥!! 사장님도 엄청 친절하셔서 갈때 마다 기분이 좋습니당😊 다음에 또 올게요~,7.7.월,230
뽀글뽀글양푼집,1453364618,맛있어요😋 짜글이보다는 국물이 많아서 그냥 김치찌개인것 같아요. 고기가 진짜 많이들어있어요👍,5.7.수,230
뽀글뽀글양푼집,1453364618,항상 감사히 먹고있습니다^^ 동태탕 정말 최고입니다!!♡,3.24.월,230
뽀글뽀글양푼집,1453364618,항상감사히먹고있습니다^^ 얼큰한 동태탕 생각날때마다 무조건 달려와요!! 구운김에 밥 싸먹어도 꿀맛~ 즉석 계란말이부터 반찬 하나하나 정성가득하고 동태탕은 전주에서 일등입니다!!오늘도 감사히먹었습니다^^,24.10.8.화,230
뽀글뽀글양푼집,1453364618,"전골, 짜글이 너무 맛있어요. 신메뉴 간장게장 전주 어디보다 맛있어요! 세트메뉴가 있어서 둘다 맛볼 수 있는게 좋아요.",24.10.11.금,230
뽀글뽀글양푼집,1453364618,정말 너무 너무 맛나고 가성비 굿 굿 굿쓰바리 입니다 추천요 ^^❤️❤️,24.12.26.목,230
뽀글뽀글양푼집,1453364618,일단 한번 방문하면 맛집이란걸 알게됩니다!!,24.10.11.금,230
교동국수,1798060653,교동국수 확장해서 매장도 넓어서 너무 좋네요! 다른 음식도 맛있긴 하지만 여긴 김밥 맛집이예요❤️,4.26.토,91
교동국수,1798060653,좋아요,7.26.토,91
교동국수,1798060653,좋아요,5.5.월,91
교동국수,1798060653,교동국수 김밥 간도 딱 알맞고 진짜 오묘하게 맛있어요!,24.9.28.토,91
교동국수,1798060653,간만에 맛나게 먹고~♡옆 테이블은 우아동에서 여기까지 일부러 왔다고 한말씀 하시네요~^^,24.2.23.금,91
교동국수,1798060653,야채김밥 맛나요~^^,23.12.29.금,91
교동국수,1798060653,맛있어요,24.3.14.목,91
교동국수,1798060653,맛나요맛나,24.3.12.화,91
교동국수,1798060653,비가 오니잔치국수와 함께그래서 오늘도 햄뽁 가득~♡,23.11.17.금,91
교동국수,1798060653,맛나요맛나,24.3.6.수,91
더퍼드림,1812017897,가성비 쩔고 맛도 있고 최애덮밥집,7.25.금,52
더퍼드림,1812017897,포장 배달 전문점인데 매장에도 테이블이있고 조용해서 혼밥 하거나 간단히 먹기 좋을거 같습니다 음식은 딱 봐도 맛있어 보이고 맛있어요 사장님도 친절하시구 음식도 신선합니다 비쥬얼부터 맛이 없을 수 가 없잖아요 믿고 먹으시면 될거같습니다! 잘 먹었습니다~~,2.25.화,52
